company_id,category,feature_name,feature_value,contribution,direction,description
592,patent,new_ipc_count_1y,0.0,-2.2,negative,신규 기술분야(IPC) 진출이 동일 산업 내 하위 29% 수준에 그칩니다.
593,patent,registered_ratio_mature,1.0,4.3,positive,특허 등록 전환율이 동일 산업 내 상위 19% 수준입니다.
593,financial,asset_growth_1y,3.2012,4.0,positive,최근 1년 자산 성장률이 동일 산업 내 상위 8% 수준입니다.
593,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
593,financial,revenue_growth_1y,-0.1781,-4.8,negative,최근 1년 매출 성장률이 동일 산업 내 하위 20% 수준에 그칩니다.
593,patent,patent_count_3y,1.0,-4.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 31% 수준에 그칩니다.
593,financial,revenue_cagr_best,0.0037,-3.6,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 22% 수준에 그칩니다.
594,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
594,employment,employee_growth_6m,0.1111,2.8,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 28% 수준입니다.
594,patent,registered_ratio_mature,1.0,2.6,positive,특허 등록 전환율이 동일 산업 내 상위 19% 수준입니다.
594,financial,liabilities_to_assets,0.7104,-7.0,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
594,patent,patent_momentum,0.0,-5.6,negative,최근 특허 활동 모멘텀이 동일 산업 내 하위 17% 수준에 그칩니다.
594,patent,patent_count_3y,0.0,-4.7,negative,최근 3년 특허 출원이 동일 산업 내 하위 13% 수준에 그칩니다.
595,financial,revenue_growth_1y,1.163,4.4,positive,최근 1년 매출 성장률이 동일 산업 내 상위 22% 수준입니다.
595,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
595,financial,operating_margin_change_1y,0.1629,3.7,positive,영업이익률 개선폭이 동일 산업 내 상위 11% 수준입니다.
595,financial,liabilities_to_assets,0.7869,-2.5,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
595,employment,employee_growth_6m,-0.04,-2.2,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 33% 수준에 그칩니다.
595,financial,asset_growth_1y,-0.0231,-2.0,negative,최근 1년 자산 성장률이 동일 산업 내 하위 29% 수준에 그칩니다.
596,financial,revenue_growth_1y,1.7124,6.3,positive,최근 1년 매출 성장률이 동일 산업 내 상위 13% 수준입니다.
596,industry,industry_revenue_growth_1y,0.1096,3.4,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
596,financial,asset_growth_1y,0.5836,2.6,positive,최근 1년 자산 성장률이 동일 산업 내 상위 24% 수준입니다.
596,employment,net_hiring_rate_6m,-0.1395,-2.9,negative,최근 6개월 순채용률이 동일 산업 내 하위 17% 수준에 그칩니다.
596,employment,employee_growth_6m,-0.0455,-2.3,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 29% 수준에 그칩니다.
596,news_event,growth_event_12m_count,0.0,-1.9,negative,최근 12개월 성장 이벤트가 동일 산업 내 하위 22% 수준에 그칩니다.
597,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
597,financial,operating_margin,0.1251,2.9,positive,영업이익률이 동일 산업 내 상위 14% 수준입니다.
597,patent,registered_ratio_mature,1.0,2.6,positive,특허 등록 전환율이 동일 산업 내 상위 19% 수준입니다.
597,patent,patent_momentum,0.0,-5.6,negative,최근 특허 활동 모멘텀이 동일 산업 내 하위 17% 수준에 그칩니다.
597,employment,employee_growth_6m,-0.1176,-4.1,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 18% 수준에 그칩니다.
597,employment,employee_growth_slope,-0.0248,-3.1,negative,고용 증가 추세가 동일 산업 내 하위 13% 수준에 그칩니다.
598,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
598,patent,registered_ratio_mature,1.0,2.6,positive,특허 등록 전환율이 동일 산업 내 상위 19% 수준입니다.
598,financial,liabilities_to_assets,0.9541,-15.6,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
598,employment,employee_growth_6m,-0.75,-6.2,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 1% 수준에 그칩니다.
598,patent,patent_momentum,0.0,-5.6,negative,최근 특허 활동 모멘텀이 동일 산업 내 하위 17% 수준에 그칩니다.
599,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
599,patent,patent_momentum,1.5,2.4,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 38% 수준입니다.
599,employment,employee_growth_slope,0.0147,1.7,positive,고용 증가 추세가 동일 산업 내 상위 30% 수준입니다.
599,financial,revenue_growth_1y,-0.0359,-4.1,negative,최근 1년 매출 성장률이 동일 산업 내 하위 24% 수준에 그칩니다.
599,financial,liabilities_to_assets,0.7772,-2.3,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
599,industry,industry_company_growth_1y,-0.0547,-2.0,negative,소속 산업 기업 수 증가율이 전체 산업 대비 하위 8% 수준에 그칩니다.
600,patent,patent_momentum,6.0,9.2,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 6% 수준입니다.
600,industry,industry_revenue_growth_1y,0.1096,4.0,positive,소속 산업 매출 성장률이 전체 산업 대비 상위 8% 수준입니다.
600,employment,employee_growth_slope,0.0248,3.1,positive,고용 증가 추세가 동일 산업 내 상위 13% 수준입니다.
600,employment,employee_growth_6m,-0.15,-4.9,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 12% 수준에 그칩니다.
600,financial,revenue_cagr_best,0.0943,-2.8,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 28% 수준에 그칩니다.
600,employment,net_hiring_rate_6m,-0.1091,-2.6,negative,최근 6개월 순채용률이 동일 산업 내 하위 26% 수준에 그칩니다.
601,patent,patent_momentum,2.0,5.0,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 22% 수준입니다.
601,financial,revenue_growth_1y,0.3928,2.8,positive,최근 1년 매출 성장률이 동일 산업 내 상위 29% 수준입니다.
601,industry,industry_rd_growth_1y,0.3068,2.2,positive,소속 산업 R&D 투자 성장률이 전체 산업 대비 상위 8% 수준입니다.
601,financial,revenue_cagr_best,-0.185,-4.3,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 10% 수준에 그칩니다.
601,financial,liabilities_to_assets,2.5059,-4.0,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
601,financial,asset_growth_1y,-0.3571,-3.6,negative,최근 1년 자산 성장률이 동일 산업 내 하위 6% 수준에 그칩니다.
625,employment,employee_growth_6m,0.625,5.3,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 1% 수준입니다.
625,financial,revenue_cagr_best,11.4834,5.2,positive,중기(CAGR) 매출 성장률이 동일 산업 내 상위 1% 수준입니다.
625,employment,net_hiring_rate_6m,0.4511,4.4,positive,최근 6개월 순채용률이 동일 산업 내 상위 1% 수준입니다.
625,patent,patent_momentum,0.0,-6.5,negative,최근 특허 활동 모멘텀이 동일 산업 내 하위 14% 수준에 그칩니다.
625,patent,patent_count_3y,1.0,-5.4,negative,최근 3년 특허 출원이 동일 산업 내 하위 10% 수준에 그칩니다.
625,industry,industry_revenue_growth_1y,0.0171,-3.4,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
701,financial,revenue_growth_1y,2.062,6.9,positive,최근 1년 매출 성장률이 동일 산업 내 상위 9% 수준입니다.
701,patent,patent_count_3y,23.0,5.1,positive,최근 3년 특허 출원이 동일 산업 내 상위 3% 수준입니다.
701,financial,operating_margin_change_1y,49.6539,4.9,positive,영업이익률 개선폭이 동일 산업 내 상위 1% 수준입니다.
701,industry,industry_revenue_growth_1y,0.0171,-3.4,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
701,financial,operating_margin,-41.9388,-3.2,negative,영업이익률이 동일 산업 내 하위 3% 수준에 그칩니다.
701,employment,net_hiring_rate_6m,-0.1353,-2.9,negative,최근 6개월 순채용률이 동일 산업 내 하위 17% 수준에 그칩니다.
702,employment,employee_growth_slope,0.0269,3.1,positive,고용 증가 추세가 동일 산업 내 상위 7% 수준입니다.
702,financial,operating_margin_change_1y,0.3139,2.5,positive,영업이익률 개선폭이 동일 산업 내 상위 19% 수준입니다.
702,industry,industry_rd_growth_1y,0.3068,2.2,positive,소속 산업 R&D 투자 성장률이 전체 산업 대비 상위 8% 수준입니다.
702,patent,patent_momentum,0.0,-5.2,negative,최근 특허 활동 모멘텀이 동일 산업 내 하위 14% 수준에 그칩니다.
702,patent,patent_count_3y,1.0,-4.3,negative,최근 3년 특허 출원이 동일 산업 내 하위 10% 수준에 그칩니다.
702,industry,industry_revenue_growth_1y,0.0171,-3.4,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
703,patent,patent_count_3y,19.0,4.4,positive,최근 3년 특허 출원이 동일 산업 내 상위 9% 수준입니다.
703,patent,patent_momentum,1.8571,3.7,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 24% 수준입니다.
703,employment,employee_growth_6m,0.0909,3.6,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 17% 수준입니다.
703,financial,operating_margin_change_1y,-1.5295,-3.9,negative,영업이익률 개선폭이 동일 산업 내 하위 1% 수준에 그칩니다.
703,industry,industry_revenue_growth_1y,0.0171,-3.4,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
703,financial,revenue_cagr_best,-0.1331,-3.3,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 19% 수준에 그칩니다.
704,patent,patent_momentum,6.0,6.9,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 2% 수준입니다.
704,financial,revenue_growth_1y,0.9545,3.8,positive,최근 1년 매출 성장률이 동일 산업 내 상위 22% 수준입니다.
704,financial,asset_growth_1y,0.797,2.6,positive,최근 1년 자산 성장률이 동일 산업 내 상위 18% 수준입니다.
704,employment,employee_growth_slope,-0.0319,-4.0,negative,고용 증가 추세가 동일 산업 내 하위 20% 수준에 그칩니다.
704,industry,industry_revenue_growth_1y,0.0171,-3.4,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
704,employment,net_hiring_rate_6m,-0.0638,-1.3,negative,최근 6개월 순채용률이 동일 산업 내 하위 42% 수준에 그칩니다.
705,financial,asset_growth_1y,1.5526,13.2,positive,최근 1년 자산 성장률이 동일 산업 내 상위 8% 수준입니다.
705,financial,liabilities_to_assets,0.3599,7.6,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
705,patent,patent_momentum,1.5,3.8,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 32% 수준입니다.
705,employment,net_hiring_rate_6m,-0.2,-4.3,negative,최근 6개월 순채용률이 동일 산업 내 하위 9% 수준에 그칩니다.
705,industry,industry_revenue_growth_1y,0.0171,-4.0,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
705,employment,employee_growth_6m,-0.0952,-1.4,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 39% 수준에 그칩니다.
706,financial,revenue_growth_1y,1.3247,4.8,positive,최근 1년 매출 성장률이 동일 산업 내 상위 14% 수준입니다.
706,financial,revenue_cagr_best,0.8505,4.3,positive,중기(CAGR) 매출 성장률이 동일 산업 내 상위 10% 수준입니다.
706,patent,patent_count_3y,15.0,3.3,positive,최근 3년 특허 출원이 동일 산업 내 상위 19% 수준입니다.
706,financial,asset_growth_1y,-0.4642,-4.0,negative,최근 1년 자산 성장률이 동일 산업 내 하위 1% 수준에 그칩니다.
706,financial,liabilities_to_assets,0.9199,-3.6,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
706,industry,industry_revenue_growth_1y,0.0171,-3.4,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
707,patent,patent_momentum,2.5,5.0,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 20% 수준입니다.
707,employment,employee_growth_6m,0.05,3.4,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 23% 수준입니다.
707,employment,net_hiring_rate_6m,0.0492,2.8,positive,최근 6개월 순채용률이 동일 산업 내 상위 23% 수준입니다.
707,financial,revenue_growth_1y,-0.7639,-7.7,negative,최근 1년 매출 성장률이 동일 산업 내 하위 1% 수준에 그칩니다.
707,financial,revenue_cagr_best,-0.2688,-5.4,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 7% 수준에 그칩니다.
707,industry,industry_revenue_growth_1y,0.0171,-4.0,negative,소속 산업 매출 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
708,patent,patent_momentum,3.0,5.2,positive,최근 특허 활동 모멘텀이 동일 산업 내 상위 14% 수준입니다.
708,industry,industry_rd_growth_1y,0.3068,2.2,positive,소속 산업 R&D 투자 성장률이 전체 산업 대비 상위 8% 수준입니다.
708,financial,asset_growth_1y,0.4944,1.8,positive,최근 1년 자산 성장률이 동일 산업 내 상위 27% 수준입니다.
708,financial,revenue_growth_1y,-0.4588,-5.9,negative,최근 1년 매출 성장률이 동일 산업 내 하위 6% 수준에 그칩니다.
708,financial,revenue_cagr_best,-0.3014,-5.2,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 1% 수준에 그칩니다.
708,financial,operating_margin_change_1y,-1.2611,-3.7,negative,영업이익률 개선폭이 동일 산업 내 하위 4% 수준에 그칩니다.
709,financial,liabilities_to_assets,0.0448,4.7,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
709,industry,industry_rd_growth_1y,0.3068,2.6,positive,소속 산업 R&D 투자 성장률이 전체 산업 대비 상위 8% 수준입니다.
709,employment,net_hiring_rate_6m,0.0,2.4,positive,최근 6개월 순채용률이 동일 산업 내 상위 38% 수준입니다.
709,patent,patent_momentum,0.0,-7.7,negative,최근 특허 활동 모멘텀이 동일 산업 내 하위 14% 수준에 그칩니다.
709,financial,revenue_cagr_best,-0.294,-5.8,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 4% 수준에 그칩니다.
709,financial,revenue_growth_1y,-0.3461,-5.7,negative,최근 1년 매출 성장률이 동일 산업 내 하위 14% 수준에 그칩니다.
710,financial,revenue_growth_1y,1.5,6.5,positive,최근 1년 매출 성장률이 동일 산업 내 상위 12% 수준입니다.
